id,content,label
1933,"【环境】
西城都荟里面，绝对的交通便利。可是店面不大，幸好装潢有特色，并且座位安排合理，还是可以的不会感觉太挤迫。

【服务】
店员们都是好员工，有礼貌赞赞赞！

【口味】
＃鸡鲍参碗仔翅# 其实我觉得价位还好，不至于贵得离谱而且料也很足很够，味道也可以。桌面的配料都不需要加已经很鲜美。
#蟹黄碗仔翅# 造型十足抢眼，蟹肉很多很鲜，感觉比鸡鲍参更好吃！
#瑞士小丸子# 饼干比丸子要好吃耶！真是太好吃了！
#玫瑰桃胶红豆冰# 奶味浓厚得吓到我……吃过蚁工坊的桃胶甜品是好吃哭的，然而这里就……
还有吸管要换批长的呢，这个根本加盖后就够不着了。",1
1934,"这家店在杏坛路上也开了得有5年多了 旁边菜馆换了又换 他家不倒还是有原因的 环境不错 一层大厅 楼上是包间 挨着学校 确实学生老师比较多 明档的厨房 但是餐具盘子没洗干净 服务员给换了 卫生一般般 免费开水 属于味道较好的家常菜 家常价格 随便吃吃 会员卡20 有会员价 但是有团购的话就用不到会员卡了

莲藕排骨汤（26/位）：莲藕煮的软糯 汤头清爽 有莲藕香气 好 就是排骨剁的有碎渣
酱萝卜老鸭汤（30）：偏咸啊 鸭肉不少 萝卜都煮的没魂儿了 也没有味道了 全在汤里了
铁板南昌炒粉（34）：量确实大 我俩一份足矣 搭配的萝卜干酸豆角炸花生米小菜 炒米粉不太油 微微辣
京酱肉丝（26）：本来在个江西馆子点北京菜就是大忌 无奈大付非要吃 结果味道还真可以 主要是酱用的对 甜面酱 偏甜是对的 上面还撒了白芝麻 嚼起来比较香 搭配黄瓜条小葱丝和饼 有点烤鸭的味道

两人最后还打包了一点点 一共116 用了团购券合81 性价比还不错


 ",-2
1935,店铺在香港街萨克斯100米左右，鸿福楼对面。店里环境比较干净整洁，没有异味。团购限时抢购38元一位截止到12.31日不延期。九点钟开门，十点钟去的时候人不太多。38一位需要加5元锅底2元蘸料费和100押金。火锅可以骨汤和辣锅，还有烤锅和石锅焖。海鲜主要是贝类和三文鱼。贝类比较新鲜，基本没有泥沙。三文鱼不太新鲜。贝类建议辣炒，比较好吃，不限量，一次可以多炒点。烤虾味道可以不过也不是很新鲜，肉质不弹牙比较面。羊肉串味道很香。火锅里可以涮羊肉，羊肉下锅不会碎，是真的羊肉。青菜清洗的比较干净，其他涮品种类也还够吃。瓶装饮料种类很丰富。冰激淋里没有果仁了，不过味道很好吃。罐头类一般没有什么特色。水果类很不错，香蕉，菠萝，沙白瓜，葡萄，哈密瓜，西瓜，火龙果，苹果，猕猴桃，桔子，梨。总体来说45元的火锅海鲜烤肉自助还是很超值的。品质上除了不含螃蟹虾爬子和原来没区别，只螃蟹另算，每斤30元。要注意的是地面比较滑，容易摔，海鲜多有水，需要多加注意。希望商家门口铺一块除雪地垫。,-2
1954,太害人啊！鑫海汇自助餐去了好多家都很好，爱建的去了十多次，中央大街的也很喜欢，这次离家近了本来很高兴的，但是太让我们失望了，空间还很大，桌摆的太多，取吃的得走会儿才能回来，挤啊！服务员不停的叫少拿，就跟吃他家的似的，喊的心里难受，菜难吃，味道实在不行。饮料要么太甜，要么没味儿，图片上的三文鱼根本没有，螃蟹小不说一人一个限量，最关键是晚上老公闹肚子拉了三回，我拉了两回，太害人啦！本来周末愉快的心情都吃的不开心了！,-2
1955,"【第一感】怎么这么多人！已经过了饭点，还是满座！点餐的队伍一直排到店外，简直想要放弃，不过后来证明还好没放弃！
【环境】风格很简单很日式，不过略拥挤的感觉，有点局促。排队点餐的时候可以看到大妈用手抓了乌冬面称，都很透明，不过就想问手真的真的干净吗。。。
【菜品】点了#番茄牛肉乌冬面#，看着就很丰盛很赞，本来觉得小份的面看着好少，但是作为女生，后来还是没有吃完。很爱番茄和酸甜口感的一定会爱上这婉面，汤头超级浓郁！爱到不行，喝光光！！！不过乌冬因为是后放的，和汤不融合。
为了凑代金券还点了#虾饼#本来以为放在那里很久应该会冷掉，不过还是热的，里面可以吃到3个虾，除了虾以外就是面粉，不过还是蛮松软的。#裙带菜#包在保鲜膜里，打开来看着就有点恶心吧啦的，味道还行，可能热天点这种不太好。",-2
1956,"几年前去过一次 坐的是7楼 抬头能看见夜空的
这次坐的是6楼 基本都是包房 景色固然没有楼上好 但好在比较安静
较之前有一点点涨价 涨幅貌似不算大
贵的比便宜的就多了一人半只小青龙 好像还有象拔蚌
反正放题就是一上来各种点 各种刺身
要了好多虾 鳌虾 牡丹虾 个头都比手指粗 只是不去壳要自己剥 敞开了吃 能吃到腻为止 北极贝每片都很大 吃口超赞 这样凶猛的下场就是一轮就结束啦 毫无战斗力了
烤物 牛肉什么的都没有胃品尝了 只要了银鳕鱼吃 这个也赞 鱼肉厚实 入味
甜品只有三种 选择不多 个人觉得布朗尼还不错
冰淇淋四种口味但只有香草和巧克力是哈根达斯的
一顿吃下来不是生的就是冷的 太不科学了 下次一定不能这样",-2
1957,"吃过大大小小类型的放题，呢间系最满意嘅！
[环境]体育中心地铁站附近，消费停车免三小时，停车场比较难揾，但系车位比较充足，天河区当中算系方便。餐厅灯光比较暗，面积不是很大，卡座太小，坐在大厅不是很舒服。
[服务]料理一点，基本上三分钟内上，非常速度，食材很新鲜，所以吃好多生嘢都唔怕。一张桌基本上有五六个服务员睇住，吃完一碟马上有人帮你执嘢，有种上宾嘅感觉。不过我就唔系咁中意咁多人睇住啦！
[食物]好多特别嘅吃，可以散点，但系建议吃放题。放题除左龙虾刺身，蓝鲸吞拿鱼刺身（仲有一个刺身唔记得）限点一次之外，其他刺身、寿司等任点。最好吃推荐鳌虾刺身，口味好鲜甜，好吃到唔识形容！另外，海胆好大只，好甜好甜！清酒九孔鲍鱼好滑，好味！
两个人吃放题，人均三百几，但系吃左价值三千几嘅嘢，好值得！",1
1958,"地理位置不错，荣迁东里车站后身，交通便利。
整体环境温馨，从座位，餐具，灯光，雅间装饰等等，可以看出店家用心想营造一种温馨的感觉，这一点从服务员身上也能体会，有礼貌，讲话客气，有耐心，面带微笑。
特色菜那个烤鱼棒棒哒！我很少吃鱼，这个吃了不少，没有想像中的咸和口感，肉嫩，咸香。
特色大饼！好吃，里边后来放凉了，也基本不影响口感。小咸菜，鱼肉，面酱，小黄瓜，葱，用饼卷起，一口咬下去，两个字，美味！
凉菜的酱牛肉，很适合做下酒菜，薄片牛肉，味道爽口。
老醋花生，配以白酒，一边小酌一边咀嚼，别有一番滋味。
适合三五好友聚会好去处，下次体验一下雅间。",1
1959,奔着老苏州的味道去的，感觉店面环境和装修还可以。服务员也蛮热情。可是因为试营业的关系，首先想要的蟹壳黄就没有，点的甜酒酿有点过甜了。冷菜和热菜是混乱着上的。冷菜里面的葱油莴苣和贡菜肚丝不错，蛮清淡。热菜首点糟溜黑鱼，可惜鱼片裹浆太多，不够薄嫩。昂刺鱼老豆腐的鱼挺大，豆腐还没完全入味。甪直萝卜干煎蛋略油，还可以尝试。尝试点了一个水煮肉片，那就完全失败了，肉片厚且水淀粉过多，调味不够辣，反而带出来一种奇怪的味道。生煎包子还可以，普通口味。老卤猪手里面放了水煮花生，不好吃，猪手完全吃不出老卤的感觉，而且量少。价格比较实惠，六个人打八折花费312。,-2
1960,"一楼的竹林蛮有意境的，把某人差点绊倒了。。上了二楼就变成简约风了，感觉店面不大，入座率也不是很高，吃寿司不能坐包间的么。。好吧。。乖乖的吧台坐下，看看酒架上一滴入魂的酒，好奇是什么味道的。。
沙拉味道获一致好评，上面的藕片也是很赞，寿司是寿司师傅吃完一个捏一个出来的，入口还有余温，一定要迅速吃，放久了味道真的有差，食材也是很新鲜，虽然感觉不够肥厚，但那也是个人喜好问题了吧。最后的冰淇淋某人说一般，但是我觉得还不错啊至少没有冰渣口感",-2
1961,中的100元代金券，正好今天比较清闲，就约了朋友一起去的。从成都理工去这里真是不近啊，我们坐车坐了半天才到！店面不是特别明显，名字还不认识，嘿嘿，但是环境很不错。门口的帅哥服务特别到位，态度很好，我们两个人一共花了103元，可以免费打印照片，扫描微信二维码还送了两碗银耳汤。其中红糖糍粑很好吃，宽粉不怎么好吃，菜品看起来都挺新鲜的。就是红汤锅特别辣，我们还是要的微辣的，朋友觉得味道特别正宗，我觉得没啥特色的地方，总体还不错吧！,-2
1962,周末和朋友之心城逛街逛累了～正好一起去吃，价格有点小高，两个人点了200多，用的优惠券，说是不同网站不同价格的券都不能一起用，这点有点郁闷，店面的位置还算比较显眼，一下手扶电梯就能看到。朋友讲过很多次～比较正宗的港式餐厅～早就想去了。幸亏来的早，人还不算多，喜欢店里装修的风格，环境很好，很有气氛。服务员也很热情，进门就热情的招呼，上菜速度也很快，就是据说分量大不如前了。菜的味道都还行，最喜欢水晶包和菠萝饭～酸酸甜甜的～味道还不错～如果条件允许大家都要去尝尝。总体而言，还算比较满意的一次团购。,-2
1963,"这家店在博大广场(江南大学附近，地铁直达，出地铁口走走就到了)听说博大屋顶和梵宫的顶一样，特意看了一下，中间还有一顶大皇冠。7号美式餐厅，3楼，左手边30米就到了。
前菜，彩虹沙拉，顾名思义，7种不同颜色拼成一道沙拉，喜欢吃哪种可以，可以任选，荤素搭配，简约爽口，不油腻。
披萨，是美式餐厅的主菜之一，有多种口味，任挑，榴莲，香肠，番茄，其中，榴莲披萨最为出色，里面有榴莲肉，很香，很好吃，只是披萨的边上没有芝士ˊ_>ˋ，有点小小遗憾。
牛排，特色菜之二，没有像豪客来那样搭配意面，薯条也是女生和小朋友爱吃的，比意面好，再搭点蔬菜，一点不油腻，牛排比较嫩，以后再去吃，必点之一的菜^_^
不得不说的美食炸鸡，味道了得，之前一直不怎么爱吃，外脆里嫩，看上去，颜色刚刚好，金黄色，一开始还担心，里面的肌肉没味道，不爱吃，结果大家吃了，都说好吃，才尝试了一下，果然味道不错，没有鸡的腥味，还有点咸咸的，再配点特有的酸甜辣酱，哈哈～味道大赞，对于不吃吃一点点辣的朋友，可以点原味的，也是很棒的。
就是周天人太多，服务员有点忙，好在上菜速度不慢，美食餐厅的整个装修，不像那种堂食那样，一点隐蔽的空间都没有，既不像包间，也不像堂食那样一眼看上去人很多，这个设计空间，个人觉得很好，朋友一起聊聊天，挺惬意的。",1
1993,"首先要说说这家店的特色，就是我万万没想到，一家四川火锅店，居然可以做出味道不错的粤式点心。烫着火锅，吃着流沙包，很奇怪的组合，但是没想到居然很好吃啊。老板创意好强大啊。
店家的招牌锅底：麻辣酸菜鸳鸯锅，其中红汤锅底里面有牛蛙和鱼，酸汤锅底只有鱼。可能因为要现做，点了这个锅底的人要耐心等一会。等锅底上来你会觉得等待是值得的。鱼肉是龙利鱼，配上酸菜和红糖，特别嫩、泡，比一般的酸菜鱼更好吃。吃完锅底里的鱼服务员会帮忙点上火，再烫火锅。大力推荐。当然，店家也有一人一锅的小锅可供选择。不过个人觉得还是吃这个锅来的过瘾啊。
黑金流沙包：等锅底的时候，正好可以吃这个点心垫垫饥。非常好吃，流沙做得满地道的。一开始我以为黑兮兮的包子皮是因为有芝麻，问了服务员，说是加了竹炭粉的缘故。外面是可食用的金粉？我不能确认。流沙包奶香浓郁，咸蛋黄鲜香，包子皮很软，赞。大力推荐。
核桃酥：与黑金流沙包比起来，核桃酥就没那么出色了，但是也相当不错。馅料里真的有核桃，外形也做得非常逼真。
澳洲肥牛：很香很好吃，一盘有点不够啊。无论是酸汤还是红汤，烫肥牛都很好吃。
鹅肠：服务员和我们说烫几秒以后就可以捞起来吃了。可是我还是不敢，所以烫的时间比较久，结果鹅肠烫的比较老了。矛盾啊矛盾。尽管如此，红汤里的鹅肠还是比较好吃的。这个是最先被干掉的。
虾滑：可以吃到QQ的虾肉，不错。因为前面吃了很多鱼肉，所以虾滑反而显得一般了。
店家提供自助调料餐吧，除了传统的火锅调料以外，还有糖蒜，凉拌小菜和油炸花生米供应。水果是无限量供应的新鲜西瓜。在其他火锅店里我一般都没有看到糖蒜，所以在这家店里我吃了不少，缺点呢，就是我出门的时候不敢开口说话了，马上弄了包口香糖吃吃。建议店家下次可以再免费赠送客人一人一位口香糖，像某些火锅店学习。
店家最近在做活动，好像是关注微信以后，除锅底、饮料等之外，菜金可以打对折。性价比还是相当高的，店家的地理位置也很好，就在南京东路地铁站附近。
应该会再光顾的，就为了这个黑金流沙包和那个麻辣酸菜鸳鸯锅。",1
1994,非油炸的炸鸡，终于在硚口开了一家。我先去给我的小伙伴们探探路。走到门口服务员就热情迎宾，我询问了一下有没有什么优惠活动，MM告诉我之前有发过券，今天可以使用。可惜我没有券，而且团购的套餐我一个人也吃不了，点了半只妈妈辣香鸡外带回家吧。等餐的时间，在店里找了个位置坐下，店里有几桌客人，没有坐满，刚开业装修味道没有散，我还是出门转了一圈再回来拿的炸鸡。回到家打开炸鸡还是热的，半只的份量还不错，比武汉天地那家P开头的要多，店家送了泡萝卜和醮酱，虽然表面被酱裹着，但是还是能吃了鸡皮的脆，肉只能说嫩，但是没有鸡的香味。,-2
1995,书院街口，太不起眼了，走过了又走回来才找到。很别致的院子，去的早本来可以坐外面，无奈当时坐外面还是有点热就选择屋里了。等吃上饭外面早已经没地方了，有人专门想坐外面呢。两个女生点了一素两肉菜一人一碗粥还有饮料，点了特色的妙笔生花，很有创意。西安菜量真是大啊，点了一个里脊，面很少肉大块，还有麻辣肩骨像个大肘子一样，吃撑了，素菜是葫芦皮，麻辣口的，像夫妻肺片那种口味，我不喜欢素的尝了一口，都是小伙伴吃下去的，还是挺爽口的。两人152，感觉还可以，关键吃的很好，大口吃肉,-2
1996,绕了新百五楼一圈过来，想想还是来小米苏吃吧！他们家也来过好几次了，还是百吃不厌的！今天周末，去吃的比较早，不然估计到晚上又要排队！今天加了一份新的部队年糕，感觉还不错！送的那个应该是鱼豆腐吧，吃一口就感觉到了腥味，前两次跟朋友一起去吃也没感觉出来，这次不知道怎么了！本宝宝是不吃海鲜，不吃水里生物的人唉！少了人生一大乐趣，不过还好，年糕火锅的味道还是不错的，推荐大家过来品尝噢，他们家还有石锅饭和其他可以添加的菜品，还是挺丰富的，总体很不错！！！！,-2
1997,"位于越华路的呢间广州酒家，系5楼同6楼！其中5楼是大厅，6楼全部是包房！
位置5系系大路边，但是人气依然不减，真是酒香不怕巷子深啊~~
呢边的服务相当到位，虽然客人很多，但是服务员有条不紊的，服务算是极为周到，可以说是非常好的体验了
不过就是茶味相当贵，呢次点了野菊花茶，10文一位，隔壁桌的点了罗汉果茶，20文一位~~
另外这里全天都可以用大众的代金卷，有立减的时候买了，什么时候想过来吃都可以，很好~~~",-2
1998,咦，有黄牛出没！大家快来呦！哈哈！被骗了吧！其实是黄牛党拉，啥？你不知道啥是黄牛党那你就out了！你还在傻傻的吃涮羊肉锅子嘛？那就真的被淘汰了，吃了在万达附近的黄牛党火锅，牛肉都是从半扇牛牛身上现切的，保证了新鲜度。肉肉鲜鲜，还有特色的牛肉丸子吃到嘴里弹弹弹～很弹牙！肉肉也可以选择有嚼劲的吊龙，想吃嫩一些的可以吃嫩肉！喝酒的大叔可以吃牛髓跟五香牛肉一点也不塞牙哦！如果是女生的话吃牛肉饼很好吃。还有配菜的分量也是超足的。对哦，还有最重要的锅底，虽然看起来小贵，但是这个锅底也是用真材实料的牛肉的哦！所有的菜品都不辣耶！只有小料里面有一种有辣椒！女生女神女汉子的最爱耐！么么哒，好吃好吃，好烫好烫！,-2
1999,"门帘不是很显眼，餐厅在二层，上楼后发现，二楼氛围两个区域，一半是餐厅，一半是酒吧，酒吧没有人，餐厅这边用餐的也不多。
菜品味道还凑合……
但是，餐具不干净！开始我们自己拿纸巾擦拭后发现所有的餐具都不干净！
当我问到一个男服务员的时候，为什么碗，勺子都不干净啊？
服务员的回答很牛拜：后厨洗的不干净，告诉他们好多回了，老是在水里涮一下就完事！然后我没说话，服务员又说：要不你打包回家吃吧！我是真特么无语了！c ！！！",-2
2000,"在大世界地铁站附近，下午同学聚会玩桌游，大概七点多都散了，被一个嚷着并不怎么饿但是不想那么早回家的孩子拖着在大马路上转悠找吃的。路过龙马搜了下点评觉得不错就直接上来了。
隔壁两家火锅实在是人山人海好多人排队.......
店面不大，吃的人也少，估计和价位有关系吧。门口有促销的套餐，250一位两位起，还是蛮划算的，但是鉴于我们两都不太饿而且毕竟原计划我中午吃完以后就要开始认真的减肥了。。所以放弃了套餐。
他们家的牛肉都分三个档次，基本档50-75一份，上一档次150左右一份，顶级的300左右一份，我穷౿(།﹏།)૭还是吃基本的吧，吃起来也很好吃。
「牛小排」这个很好吃，很嫩嫩，之前淹过的，所以不占酱料味道也很好。嗷～最好吃的一盆了。
「牛隔膜」这个可能没有烤好，有点老了，但是味道还是不错的。
「猪肩肉」在猪颈肉和这个之间最终选择了肩膀的肉，想着不那么油，事实证明。。自己还是喜欢吃油腻一些的。
「牛肝刺身」嗷～这个强烈推荐！！！其他地方没有吃过，第一次尝试，好吃！很新鲜，入口没有什么腥味，很嫩很新鲜，有肝的味道，第一口咬下去会觉得触感很奇怪，不过吃了一口就会喜欢上！还配有专门的蘸酱和姜丝。好吃。
「玉子烧」这个也是现做的，蛮好吃，甜甜的软软的。
「生鸡蛋拌饭」这是一道很小清新的饭，没错就是一小碗饭，一个鸡蛋，自己配上酱油，小鱼干还有海苔小片。酱油蛮咸的，要少到一些，味道还是不错的，米饭口感也不错。
还点了一杯朝日啤酒和一杯乌龙茶，最终一共357米。两个小姑娘吃吃也够了。PS正常适量小姑娘...我这种能屈能伸的...嗯(・᷄ᵌ・᷅)至少不会觉得饿吧。量不算大，但是精致的。基本每盘肉六片吧。",1
2011,"【位置】在太原街南一马路40号，永利汇西100米，正大广场1楼门市，交通方便，到中华路太原街的公交车，地铁1号线到太原街站。
【环境】门口木质的牌子，进门铺成石子的甬道，路的两头有竹林，进门有散台和一个个木质隔断的包间，日本料理的风格很明显。
【服务】服务员一个个标准日式服务，轻声细语。
【菜品】大家都推荐的烤鳗鱼我吃有点腥，接受不了；炸猪排外部不够酥脆，里边肉略硬；牛肉寿喜锅太咸，其他的都在一般水平，没什么亮点。",1
2012,很早就注意到这家店了，一直没来吃过，后来来这里吃了一次凉皮，感觉不错，挺好吃的。又过了一段时间晚上出去逛，突然特别想吃点啥，就进去吃了一份干拌粉，突然发现又找到了一个吃东西的好地方啊！干拌粉个人感觉非常好吃，虽然大部分凉皮麻辣烫店的味道都差不多，这里的确也差不多，不过还是觉得好吃啊！粉是剪成四边形的，个人觉得比长条状的粉效果要好，里面的配菜也蛮多的，就是有点咸，如果再稍微淡一点会更好。以后还会来尝尝其他的东西的。,-2
2013,菜品和环境都不错，68的酒也还好喝。就是服务太混乱了。首先上菜慢，等了快一个小时才陆续上菜，中间只给了个汤。上菜的顺序也莫名其妙，最后才上凉菜。要的水很久不来，酒也上的慢，都是我们自己在斟酒，还好意思收服务费？可以先上一两个菜先吃着嘛，就这样干巴巴的等… 这种慢法真的很破坏心情，而且旁边比我们晚到的很快菜上齐了，说是月饼送的券，我们这边一个菜没有，请问是什么心情。如果需要预约你们才能统筹好的话，我们就会提前打电话。可是你们又偏偏说不需要预约… 刚才才发现居然鲜果盘没有上！！我晕，真的不能信你们的服务…,-2
2014,"万县面馆子不大，主要是离着麦凯乐很近，就在后面的百米食巷里，门头很显眼。

柜台上挂着面牌子和价钱，简单明了，店里阿姨很热情的招待，验证完毕就忙着去下面，动作很麻利。桌椅挺宽的，店里有豆浆免费供应，需要自己去倒。

面条上来非常大一碗，量太足了，估计两人吃都够了。豌杂面里有肉酱很香，黄色的豌豆也很可爱，吃起来软软的，豆味不大，拌着吃真不错，桌上的辣椒也是挺香的。小凉菜是黄瓜条，一份也满满一小盘，听爽口的，这次吃的太饱了，小菜都没怎么吃。

挺经济实惠的一家面馆，好像也开了好几家的样子，面以炸酱类为主，味道还不错。",-2
2015,"卖的东西整体贵~
但是巧克力冰激凌啊饮料什么的倒是不错的~

买了超大杯的巧克力冰激凌35
刚拿到还夸说这个给好多
太划算

两个人吃一杯
吃到一般都被腻到了
本来就偏甜
吃太多实在是腻死了
这辈子不想吃第二次

这家的座位蛮多的
而且这地方人流还算ok
基本都是来看电影的
所以空位子蛮多
等一会也能等到沙发

少发超软超舒服

但是圆弧形的那一圈旁边的沙发还是很恐怖的
对面有人走
可以感受到楼板在轻微抖动或者说晃动

好担心会掉下去= =|||",-2
2016,店面不大，最显眼的是煮着的一锅鸡汤，是用来煮饵块的。卷粉的份量很足，满满的一碗，调料也很多，把卷粉都盖住了，个人感觉榨菜有些多，吃起来稍微有点咸。因为是麻辣卷粉，所以不得不提的就是辣椒，真心特别辣，在放调料的时候，老板还问我要不要小米辣，我想了一下拒绝了，还好没加。老板自己也说这批的辣椒有些辣，后来吃的受不了，就又让老板加了些醋。但能感觉的到辣味全来自辣椒，因为过了一会就感觉好很多，不像加了碱的。建议配杯奶茶。里面的芝麻特别多，吃到最后也能盖满汤料。花生米也很香，是炒过的，去了皮的。卷粉本身很绵软，没凉皮那么Q。,-2
2017,"地理位置：位置很好找，凯德广场2期，电动玻璃门一进去的右边。
        环境：店面很干净整洁，里面有几个小桌椅，可以在里面坐着吃，外面摆放着各种味道的面包，酱料，素材，等食材。
        服务：工作人员态度很好，也很热情。
        菜品：百味俱乐部：工作人员会从你选择什么面包开始问，面包有4个味道，蜂蜜燕麦，酸奶，白面包，香奶酪。
        素菜也会问是否全要。酱也有好几种，我这次选的烤肉味，店员推荐的。
        整体味道有点偏酸，还好能接受。听说食材比肯德基麦当劳好多了。",-2
2018,"这一家怎么会忘了点评呢？
跟闺蜜来了不下十几二十次了吧，很不错的新疆菜。
最喜欢的是羊排（69元），烤的刚刚好，鲜嫩的很。
还有这个香菇现在我也是每次都点，话说之前我是从不吃菌类的，就吃这家的香菇。
门口的烤羊肉串生意非常不错，路过的人也会驻足买几串。
牛奶饭奶味足，甜甜的，很对我胃口。
新开发的甜品都很好吃。
装修好，看上去档次高大上了，特别是洗手间位置，虽然位子比原来小了，但是格局更合理舒适。
停车有点不方便，要停在后面的大楼下面。",-2
2019,经常去，不知道是不是生意好了，钱赚多了，这服务是越来越差，一个东北老大姐，不知到是老板娘还是老板娘的娘又或者是老板的娘，操着她那东北口音说话是又冲又牛逼又阴阳怪气的！9月初这天还不算凉快吧，空调也不开，你有钱买那么多电扇开着吹，干嘛不开空调呢，问服务员干嘛不开空调，人家给来了句这天你还热，我擦，你丫的自己头上都冒汗了，这天还不热？！饮料也真是省到P眼里了，不能连着接，因为第二杯就是白开水的味道，什么味都没有！可能因为价格实在又便宜，现在去他家次的基本都是农民子弟偏多，但是明明39/位，为什么要收42/位，从来没告知过！没有发票，我只能说老板税逃不要不要的！,-2
2020,工作日傍晚去的，人不多，选择了沙发的位子！团购了双人套餐，真心实惠噢！量也很多……【咖喱猪扒意面】咖喱味道有点淡，但是猪扒很好吃噢，面看起来不多，但是还是吃不完呢。【蜜汁叉烧饭】叉烧挺多的，甜甜的味道，不错，荤素搭配很好噢。【冰火菠萝包】*2 一直最爱新记的菠萝包了，但是因为套餐实物太多，然后没有吃完，打包回家了，第二天吃吃就口感一般般了。【芒果布丁】里面有一粒粒的芒果肉味道很好，布丁也很水润（以为两个菠萝包是两件甜品，结果就算一件，哈哈还可以选布丁或者流沙包）【鸳鸯】最爱喝新记的鸳鸯了，加两包糖，味道恰到好处……【柠檬茶】还行，妈妈把柠檬捞出来泡茶了！总体很满意啦……而且今天团购了第二份！,-2
2021,出来玩了这么多天，这顿是吃得最满意的。一进院门，整体比较干净，还种了不少花草，去的早，正好临湖还有位子，赏心悦目。点菜的时候，老板娘说因为节假日人多，所以只可以点套餐，心里有点不高兴，主要是怕套餐味道不好，结果菜上来了，完全推翻固有的想法。菜量实在、新鲜、味道也很棒。盐水虾用的是河虾，虾肉坚实，个人感觉比三白之一的白虾好吃。清蒸白鱼很大一条，靠肚皮的部位油脂丰腴。螺蛳个头很大，烧的也很入味，水芹菜比上海的好吃太多，脆嫩鲜香！套餐里把稻草肉换成了咸肉烧黄鳝，这个菜没想像中好，可能因为烧法原因。家里祖籍也是苏州的，奶奶都是红烧来吃。总体非常棒，明年六七月份再来，摘枇杷和杨梅，这家只有六间客房，要住早点订。,-2
2022,"一个人点了一个辣菜菜肥牛58元的和一个西沙沙拉38元，感觉偏贵！

先来说下辣白菜的，口味偏韩式的，辣辣的！下面有豆腐，菇类，还有辣白菜！口感一般，没有太新奇的感觉！配了一碗米饭，味增汤，还有蔬菜沙拉！说实话这个沙拉比我自己单独点的西沙沙拉还好吃哈！

再来说下这个西沙沙拉，上面一丝丝的是土豆丝炸的，要拌匀了吃！味道其实挺新奇的！不能说太好吃，也不能说不好吃！但是还是点个赞！

环境也挺好的！服务员很有礼貌！
可能因为是坐在外面的走廊吃，我吃的时候有2只苍蝇到处飞，还好是快吃完了！希望以后注意一点哦！总体来说4星吧！",-2
2050,新开的一家店，就在华苑地铁站旁边。可能是工作日的原因，人不是很多，店里就稀稀疏疏的几桌。点了黑鱼，麻辣鸳鸯锅，油麦菜，鸭肠，豆皮，紫薯球几个菜。黑鱼开业酬宾19元一斤，都是活鱼，称好后宰杀，感觉不错。麻辣锅不太好吃，纯辣，不香。麻鸭鸭肠比较坑，不大的一个碗，冰块占了2/3，分量太小。紫薯球就是小号的煎堆，比较油。开业期间店家主推他们的会员卡，充值有优惠，而且还可以享受会员价，不过还是没兴趣，必定不是老店。,1
2051,"跟幸运又抽中大众的会员聚餐的霸王餐活动啦。店铺位于火车站附近的华泰证券的旁边，还是很好找的。店铺一进去装修的是复古风格，看上去耶很干净。最最最特别的是这家店你进去，给你上一锅清水放当中的电磁炉上，原来这个是用来煮开给一次性餐具消毒的，顿时好感倍增啊！！！在无锡真的是第一次遇到。聚餐活动开始，我们一桌总共8个人，7女1男，但是战斗力也是很厉害的。
第一个上了百吃不厌的酸菜鱼。用的3斤的黑鱼现杀切片，肉质很紧鱼片很薄非常喜欢吃。口味可能照顾大家没有什么辣味，汤也很可以喝。没有加什么面条啊粉丝等辅料，货真价实好大一盆的。一会会就都吃差不多了。哈哈！
后来还上了蒸糕，拼色的摆盘，看着都很有食欲。黄色的是玉米的，黑色的应该是黑米糕。松松软软配着汤喝喝十分不错。
第二个上的是莴苣咸蹄髈煲。也是很大一盆，水绿鲜嫩的莴苣非常嫩，最喜欢的就是里面的蹄髈的皮拉，超级补胶原蛋白的。汤就有一点咸，不太适合多喝。吃到一半我们还当火锅吃，我们加了腐皮，豆腐，包菜，海带等等。带点咸的汤加上里面的蹄髈，别提多美味了。
第三个又上了猪肚鸡汤，个人认为没有前两个好吃，也可能有点饱了。这个鸡有一点点咸，导致汤也有一点点咸。鸡煮的很烂，很容易吃。吃到一半又当火锅加蔬菜烫啦。个人认为这种吃法非常美味又实惠，锅底是各种汤类，比火锅底料好哦。加上各种蔬菜和着原来的汤真的是美味爆了。
最后的主角是龙虾，龙虾龙虾！！！有两种口味，蒜香和十三香的。一桌人都一致认为十三香的好吃，龙虾还是要辣好吃。一次性手套给的足足的，个头在我看来也很可以。打开龙虾头部可以看到龙虾还算是干净的，龙虾肉也算紧。反正两盆龙虾都是一扫而光。
值得一提的他服务都很及时，用光的盘子会主动给你收了。有什么叫服务员态度也亲切东西给的也很快。老板也是主动给讲解下菜的内容，还问了有什么改进的。大家赶紧来试试吧！",-2
2052,虽然第一次过去就等位，不过有位胖哥人还是蛮好的！！我说要坐里面的位子，他就去帮我找个靠窗的已经买单的！位子很舒服！！菜品也非常棒！每桌都点的虾圈，肉质鲜嫩，汁水丰富啊！一口下去QQ的感觉！真好吃！想着都流口水！下次去一定吃两碟！本来要点青咖喱蟹的，菜单上没找到！问服务员也说没有，，无奈只好点了黄咖喱大虾！虾肉就是没虾圈好吃！不过咖喱味道很好！甜品椰汁西米糕没有天泰的好吃！榴莲酥还可以的！其他几个菜一般！,-2
